  3.4990000e+003  6.4800000e+003  5.0400000e+003  3.9260000e+003  2.4860000e+003  1.9010000e+003  1.5530000e+003  1.2490000e+003  1.3730000e+003  1.4180000e+003  1.5080000e+003  2.5540000e+003
  4.0280000e+003  4.1060000e+003  3.2960000e+003  2.0810000e+003  1.6540000e+003  1.4400000e+003  1.1480000e+003  9.4500000e+002  9.9000000e+002  1.2710000e+003  1.3950000e+003  3.3640000e+003
  3.0940000e+003  1.7210000e+003  1.6540000e+003  1.4850000e+003  1.1030000e+003  9.1100000e+002  8.6100000e+002  8.5300000e+002  7.8800000e+002  1.0330000e+003  7.8200000e+002  1.6540000e+003
  2.8010000e+003  1.6650000e+003  1.7780000e+003  1.2490000e+003  9.7900000e+002  7.4300000e+002  6.7500000e+002  6.0800000e+002  6.8600000e+002  7.0900000e+002  8.3600000e+002  2.7000000e+003
  3.3640000e+003  4.9610000e+003  3.5780000e+003  2.9480000e+003  2.0250000e+003  1.5300000e+003  1.2040000e+003  1.0780000e+003  9.8800000e+002  1.6880000e+003  1.2940000e+003  1.6090000e+003
  1.5980000e+003  1.3610000e+003  3.7350000e+003  2.1940000e+003  1.5640000e+003  1.0650000e+003  8.6700000e+002  8.0800000e+002  1.0230000e+003  8.0600000e+002  1.1930000e+003  3.0380000e+003
  5.0740000e+003  3.3410000e+003  2.4190000e+003  1.9240000e+003  1.7890000e+003  1.4630000e+003  1.0520000e+003  8.5600000e+002  7.5200000e+002  1.6090000e+003  2.0930000e+003  3.9940000e+003
  4.0500000e+003  3.1950000e+003  2.9030000e+003  1.9010000e+003  1.7550000e+003  1.3390000e+003  1.0380000e+003  1.0580000e+003  1.0520000e+003  1.6650000e+003  1.9800000e+003  2.9700000e+003
  3.9710000e+003  4.0610000e+003  2.1830000e+003  1.9910000e+003  1.5860000e+003  1.2830000e+003  1.0450000e+003  8.8900000e+002  8.4400000e+002  9.1100000e+002  1.3280000e+003  2.5650000e+003
  4.2190000e+003  5.4680000e+003  4.4210000e+003  2.5540000e+003  1.9010000e+003  1.4400000e+003  1.1480000e+003  9.2900000e+002  8.0600000e+002  9.3000000e+002  1.9130000e+003  2.6100000e+003
  3.7010000e+003  2.1830000e+003  1.9010000e+003  1.7780000e+003  1.0640000e+003  9.2400000e+002  8.8900000e+002  7.1600000e+002  1.0470000e+003  1.2260000e+003  1.5300000e+003  2.2840000e+003
  2.4860000e+003  2.5760000e+003  4.0840000e+003  2.7000000e+003  1.8230000e+003  1.4510000e+003  1.1930000e+003  9.5400000e+002  8.3800000e+002  1.0740000e+003  1.5410000e+003  2.2160000e+003
  4.9610000e+003  4.8150000e+003  4.4210000e+003  2.5760000e+003  1.7890000e+003  1.4740000e+003  1.1930000e+003  1.0170000e+003  9.0000000e+002  1.2490000e+003  1.5300000e+003  2.1380000e+003
  2.0480000e+003  2.8350000e+003  3.4310000e+003  1.9800000e+003  1.3610000e+003  1.0690000e+003  8.9700000e+002  7.5500000e+002  6.6900000e+002  6.8600000e+002  1.1250000e+003  1.3050000e+003
  1.6430000e+003  4.4550000e+003  2.9140000e+003  1.9910000e+003  1.2490000e+003  1.1810000e+003  1.0230000e+003  7.7000000e+002  6.8600000e+002  7.0900000e+002  1.3840000e+003  3.2960000e+003
  5.6810000e+003  3.1500000e+003  3.4310000e+003  2.6550000e+003  1.6650000e+003  1.2940000e+003  1.2260000e+003  9.7200000e+002  7.8400000e+002  1.1810000e+003  1.2600000e+003  1.4510000e+003
  3.1610000e+003  3.5890000e+003  6.7610000e+003  3.4760000e+003  2.1260000e+003  1.6760000e+003  1.4740000e+003  1.1810000e+003  1.4630000e+003  1.3730000e+003  1.4400000e+003  2.6100000e+003
  3.2630000e+003  3.7910000e+003  3.8700000e+003  2.4300000e+003  1.6540000e+003  1.3610000e+003  1.0960000e+003  9.6500000e+002  7.9400000e+002  8.6600000e+002  1.3050000e+003  2.1490000e+003
  2.9360000e+003  4.4890000e+003  3.1280000e+003  2.2950000e+003  1.6990000e+003  1.3610000e+003  1.0550000e+003  8.4600000e+002  7.3200000e+002  7.9900000e+002  9.9200000e+002  2.0360000e+003
  3.2180000e+003  5.8610000e+003  4.0050000e+003  2.8580000e+003  2.0360000e+003  1.5190000e+003  1.2380000e+003  9.7400000e+002  8.1000000e+002  1.0690000e+003  1.8450000e+003  3.5660000e+003
  3.7690000e+003  5.1190000e+003  4.2530000e+003  3.2060000e+003  2.0030000e+003  1.5190000e+003  1.3280000e+003  1.1220000e+003  9.0500000e+002  9.2800000e+002  8.7800000e+002  1.4960000e+003
  1.8900000e+003  3.3980000e+003  4.8150000e+003  2.7450000e+003  1.6650000e+003  1.5190000e+003  1.1590000e+003  9.0600000e+002  8.3100000e+002  8.9000000e+002  1.2940000e+003  1.3050000e+003
  1.2040000e+003  1.2710000e+003  1.4400000e+003  1.9690000e+003  1.0520000e+003  8.7600000e+002  7.6400000e+002  6.5000000e+002  6.5900000e+002  7.1900000e+002  1.0040000e+003  1.5530000e+003
  1.4740000e+003  2.6330000e+003  1.5530000e+003  1.3500000e+003  1.4400000e+003  1.0850000e+003  7.8900000e+002  6.5900000e+002  5.6600000e+002  6.7600000e+002  7.3500000e+002  1.1060000e+003
  2.1150000e+003  1.3730000e+003  1.8680000e+003  1.5190000e+003  9.0500000e+002  8.2500000e+002  6.5400000e+002  5.8100000e+002  5.3800000e+002  5.9300000e+002  8.8000000e+002  1.9350000e+003
  2.1940000e+003  1.4630000e+003  2.3180000e+003  1.3050000e+003  1.3280000e+003  1.3500000e+003  9.2300000e+002  1.0530000e+003  8.1100000e+002  7.1600000e+002  1.0330000e+003  2.0760000e+003
  3.4010000e+003  3.6950000e+003  3.5250000e+003  3.3530000e+003  2.2930000e+003  1.4630000e+003  1.3290000e+003  1.0900000e+003  1.3230000e+003  9.2400000e+002  1.4680000e+003  2.3040000e+003
  2.0850000e+003  3.4900000e+003  2.8090000e+003  2.1180000e+003  2.1570000e+003  1.8620000e+003  1.5130000e+003  1.1260000e+003  1.2260000e+003  1.3040000e+003  1.5000000e+003  1.7200000e+003
  3.8990000e+003  3.2020000e+003  2.9530000e+003  2.6000000e+003  1.6710000e+003  1.2710000e+003  1.0450000e+003  9.7200000e+002  7.9200000e+002  7.9000000e+002  1.1390000e+003  1.5890000e+003
  2.9060000e+003  3.4130000e+003  4.0440000e+003  2.1520000e+003  1.7350000e+003  1.3860000e+003  1.1990000e+003  9.7300000e+002  6.9600000e+002  7.7300000e+002  1.4110000e+003  2.6300000e+003
  5.1240000e+003  5.6980000e+003  5.7770000e+003  3.2280000e+003  2.6850000e+003  1.8150000e+003  1.4580000e+003  1.1800000e+003  9.2600000e+002  8.4500000e+002  1.2970000e+003  1.4880000e+003
  3.4990000e+003  4.7670000e+003  3.9770000e+003  2.3180000e+003  1.7130000e+003  1.4820000e+003  1.1230000e+003  9.4800000e+002  9.6100000e+002  1.5130000e+003  1.8140000e+003  3.3480000e+003
  5.1140000e+003  3.8610000e+003  2.4310000e+003  1.3740000e+003  1.1330000e+003  1.0520000e+003  8.4900000e+002  7.9000000e+002  5.3600000e+002  6.6900000e+002  1.0170000e+003  5.4500000e+002
  2.1480000e+003  3.3890000e+003  2.0800000e+003  1.1300000e+003  1.3480000e+003  7.5700000e+002  7.1900000e+002  5.3000000e+002  6.5800000e+002  1.0640000e+003  1.1700000e+003  2.4710000e+003
  4.7340000e+003  6.0670000e+003  5.2830000e+003  2.9960000e+003  2.2930000e+003  1.6680000e+003  1.5380000e+003  1.1430000e+003  9.2700000e+002  1.8350000e+003  1.8990000e+003  3.1480000e+003
  5.6010000e+003  4.3750000e+003  5.5220000e+003  3.2250000e+003  2.2380000e+003  1.7290000e+003  1.3080000e+003  1.0900000e+003  9.7000000e+002  1.3170000e+003  2.6430000e+003  3.6750000e+003
  5.7920000e+003  5.7090000e+003  4.5680000e+003  2.7000000e+003  2.0090000e+003  1.7130000e+003  1.2760000e+003  9.6600000e+002  8.5100000e+002  1.0450000e+003  1.9480000e+003  3.1150000e+003
  3.6120000e+003  2.5000000e+003  2.2700000e+003  1.4480000e+003  1.1270000e+003  9.4700000e+002  8.1800000e+002  7.9100000e+002  8.8800000e+002  9.6600000e+002  9.2200000e+002  2.6040000e+003
  1.9790000e+003  1.8720000e+003  1.6260000e+003  1.1120000e+003  7.9700000e+002  7.9800000e+002  5.8200000e+002  6.0000000e+002  5.0100000e+002  9.4800000e+002  2.2290000e+003  1.9860000e+003
  2.8220000e+003  3.3680000e+003  3.6230000e+003  1.8410000e+003  1.2850000e+003  1.0620000e+003  9.9100000e+002  8.1700000e+002  1.1710000e+003  1.1350000e+003  1.5310000e+003  1.2500000e+003
  1.1630000e+003  8.0200000e+002  1.2130000e+003  9.5900000e+002  7.7900000e+002  8.9600000e+002  7.3000000e+002  5.3500000e+002  6.0500000e+002  1.0720000e+003  9.5700000e+002  3.0720000e+003
  2.9710000e+003  4.4980000e+003  3.9820000e+003  2.3550000e+003  1.5290000e+003  1.2230000e+003  1.4930000e+003  1.1130000e+003  9.3500000e+002  2.1110000e+003  2.8940000e+003  2.8310000e+003
  3.3340000e+003  3.3180000e+003  2.3790000e+003  2.8920000e+003  1.7470000e+003  1.4150000e+003  1.2550000e+003  9.8500000e+002  8.9800000e+002  1.2040000e+003  1.2540000e+003  2.9480000e+003
  4.5670000e+003  2.9700000e+003  3.9840000e+003  3.0360000e+003  1.9430000e+003  1.7730000e+003  1.2940000e+003  1.0000000e+003  8.3100000e+002  1.0670000e+003  9.3900000e+002  2.6690000e+003
  3.3690000e+003  3.3500000e+003  2.2810000e+003  1.8620000e+003  1.1520000e+003  9.1300000e+002  9.7000000e+002  6.7100000e+002  5.3400000e+002  1.0000000e+003  2.0720000e+003  2.8600000e+003
  2.4790000e+003  3.6810000e+003  3.7390000e+003  2.8670000e+003  2.1100000e+003  1.9660000e+003  1.9960000e+003  1.7240000e+003  2.3990000e+003  2.1870000e+003  2.7300000e+003  4.0060000e+003
  4.7470000e+003  4.2800000e+003  2.7050000e+003  2.9910000e+003  1.7690000e+003  1.6630000e+003  1.3250000e+003  9.3900000e+002  1.4690000e+003  1.0070000e+003  2.1200000e+003  3.4850000e+003
  4.3680000e+003  2.7700000e+003  2.8190000e+003  2.0320000e+003  1.5790000e+003  1.8610000e+003  1.2400000e+003  7.8900000e+002  8.6800000e+002  1.0640000e+003  2.2830000e+003  2.8320000e+003
